Date,Location,Positive,Tested,Symptomatic,Asymptomatic,Sym-unknown,Hosp_require,Hosp_mild,Hosp_severe,Hosp_unknown,Hosp_waiting,Discharged,Fatal,Vaccinated_1st,Vaccinated_2nd,Vaccinated_3rd,Vaccinated_4th,Vaccinated_5th
2022-09-08,Airport,21741,2348156.0,,,,240.0,,0,,,21493.0,8,0.0,0.0,0.0,,
2022-09-08,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-09,Domestic,19860624,71090847.0,,,,1244848.0,,461,,,18479776.0,42093,104211250,102805346,81792971,30060917,0
2022-09-09,Airport,21754,2348727.0,,,,236.0,,0,,,21510.0,8,0.0,0.0,0.0,,
2022-09-09,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-10,Domestic,19960270,71364290.0,,,,1083907.0,,443,,,18753088.0,42305,104217777,102818544,81792971,30060917,0
2022-09-10,Airport,21771,2349268.0,,,,224.0,,0,,,21539.0,8,0.0,0.0,0.0,,
2022-09-10,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-11,Domestic,20050161,71474467.0,,,,1032967.0,,419,,,18879978.0,42502,104215786,102789102,81792971,30060917,0
2022-09-11,Airport,21791,2349638.0,,,,206.0,,0,,,21577.0,8,0.0,0.0,0.0,,
2022-09-11,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-12,Domestic,20135165,71551881.0,,,,983042.0,,412,,,19002088.0,42629,104217282,102792387,81879100,30785191,0
2022-09-12,Airport,21812,2350122.0,,,,190.0,,0,,,21614.0,8,0.0,0.0,0.0,,
2022-09-12,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-13,Domestic,20199838,71785041.0,,,,916610.0,,412,,,19132305.0,42786,104218997,102796192,81921292,31200329,0
2022-09-13,Airport,21833,2350618.0,,,,183.0,,0,,,21642.0,8,0.0,0.0,0.0,,
2022-09-13,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-14,Domestic,20278515,72034673.0,,,,871058.0,,376,,,19243429.0,42977,104220493,102799662,81951221,31525687,0
2022-09-14,Airport,21857,2351102.0,,,,185.0,,0,,,21664.0,8,0.0,0.0,0.0,,
2022-09-14,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-15,Domestic,20378033,72229366.0,,,,831000.0,,364,,,19393854.0,43169,104221786,102802714,81978572,31821774,0
2022-09-15,Airport,21885,2351568.0,,,,189.0,,0,,,21688.0,8,0.0,0.0,0.0,,
2022-09-15,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-16,Domestic,20466396,72420133.0,,,,804414.0,,326,,,19496549.0,43339,104225850,102811002,82001502,32079480,0
2022-09-16,Airport,21901,2352071.0,,,,190.0,,0,,,21703.0,8,0.0,0.0,0.0,,
2022-09-16,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-17,Domestic,20544165,72608686.0,,,,769498.0,,309,,,19613598.0,43525,104231655,102824593,82001502,32079480,0
2022-09-17,Airport,21936,2352575.0,,,,195.0,,0,,,21733.0,8,0.0,0.0,0.0,,
2022-09-17,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-18,Domestic,20613885,72719186.0,,,,746325.0,,311,,,19695206.0,43664,104232473,102826433,82001502,32079480,0
2022-09-18,Airport,21947,2352975.0,,,,193.0,,0,,,21746.0,8,0.0,0.0,0.0,,
2022-09-18,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-19,Domestic,20677479,72801106.0,,,,728166.0,,300,,,19766830.0,43746,104232794,102827077,82001502,32079480,0
2022-09-19,Airport,21973,2353489.0,,,,202.0,,0,,,21763.0,8,0.0,0.0,0.0,,
2022-09-19,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-20,Domestic,20718800,72829573.0,,,,694280.0,,299,,,19837783.0,43819,104234320,102831235,82087621,32657700,0
2022-09-20,Airport,21982,2353908.0,,,,191.0,,0,,,21783.0,8,0.0,0.0,0.0,,
2022-09-20,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-21,Domestic,20757301,73028144.0,,,,646328.0,,301,,,19922755.0,43943,104235802,102834907,82119934,32928000,0
2022-09-21,Airport,21991,2354256.0,,,,179.0,,0,,,21804.0,8,0.0,0.0,0.0,,
2022-09-21,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-22,Domestic,20818768,73296486.0,,,,599992.0,,276,,,20037337.0,44063,104237480,102839439,82144806,33163382,0
2022-09-22,Airport,22002,2354700.0,,,,169.0,,0,,,21825.0,8,0.0,0.0,0.0,,
2022-09-22,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-23,Domestic,20896814,73460167.0,,,,594169.0,,262,,,20106061.0,44169,104238361,102840686,82144806,33163382,0
2022-09-23,Airport,22014,2355302.0,,,,157.0,,0,,,21849.0,8,0.0,0.0,0.0,,
2022-09-23,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-24,Domestic,20960845,73588925.0,,,,580054.0,,238,,,20180589.0,44254,104242414,102858141,82144806,33163382,0
2022-09-24,Airport,22036,2355874.0,,,,151.0,,0,,,21877.0,8,0.0,0.0,0.0,,
2022-09-24,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-25,Domestic,21001743,73619031.0,,,,558135.0,,239,,,20239426.0,44323,104243283,102861533,82144806,33163382,0
2022-09-25,Airport,22056,2356271.0,,,,155.0,,0,,,21893.0,8,0.0,0.0,0.0,,
2022-09-25,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-26,Domestic,21045451,73655626.0,,,,530394.0,,232,,,20299978.0,44367,104244606,102866186,82216479,33588588,0
2022-09-26,Airport,22078,2356768.0,,,,152.0,,0,,,21918.0,8,0.0,0.0,0.0,,
2022-09-26,Returnee,15,829.0,,,,0.0,,0,,,15.0,0,0.0,0.0,0.0,,
2022-09-27,Domestic,21137064,,,,,,,225,,,,44455,104245952,102870834,82250706,33845239,0
2022-09-27,Airport,22102,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-09-27,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-09-28,Domestic,21187043,,,,,,,204,,,,44551,104247276,102875322,82278214,34064408,0
2022-09-28,Airport,22118,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-09-28,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-09-29,Domestic,21229216,,,,,,,188,,,,44678,104248355,102878989,82301326,34258991,0
2022-09-29,Airport,22142,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-09-29,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-09-30,Domestic,21265862,,,,,,,178,,,,44789,104251529,102890886,82323038,34445596,0
2022-09-30,Airport,22158,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-09-30,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-01,Domestic,21301280,,,,,,,165,,,,44894,104255106,102896686,82323038,34445596,0
2022-10-01,Airport,22184,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-01,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-02,Domestic,21330772,,,,,,,162,,,,44965,104256288,102897396,82323038,34445596,0
2022-10-02,Airport,22192,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-02,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-03,Domestic,21345939,,,,,,,162,,,,45018,104257333,102898706,82390386,34866324,0
2022-10-03,Airport,22204,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-03,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-04,Domestic,21385662,,,,,,,167,,,,45083,104258505,102900154,82418542,35080040,0
2022-10-04,Airport,22228,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-04,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-05,Domestic,21426855,,,,,,,160,,,,45157,104259609,102901382,82442195,35266276,1
2022-10-05,Airport,22235,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-05,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-06,Domestic,21460295,,,,,,,149,,,,45248,104260702,102902566,82461292,35424796,1
2022-10-06,Airport,22250,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-06,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-07,Domestic,21489738,,,,,,,150,,,,45321,104263220,102906350,82480552,35573007,1
2022-10-07,Airport,22270,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-07,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-08,Domestic,21516523,,,,,,,153,,,,45404,104267095,102912013,82480552,35573007,1
2022-10-08,Airport,22276,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-08,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-09,Domestic,21539319,,,,,,,137,,,,45461,104268173,102912964,82480552,35573007,1
2022-10-09,Airport,22285,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-09,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-10,Domestic,21552357,,,,,,,134,,,,45511,104268321,102913170,82480552,35573007,1
2022-10-10,Airport,22298,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-10,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-11,Domestic,21564995,,,,,,,138,,,,45538,104269266,102914487,82563433,36044119,2
2022-10-11,Airport,22317,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-11,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-12,Domestic,21610500,,,,,,,135,,,,45615,104270283,102915749,82600396,36290244,4
2022-10-12,Airport,22325,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-12,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-13,Domestic,21656190,,,,,,,143,,,,45693,104270889,102916891,82627684,36482335,10
2022-10-13,Airport,22330,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-13,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-14,Domestic,21692795,,,,,,,131,,,,45756,104273073,102918836,82654171,36654964,14
2022-10-14,Airport,22335,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-14,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-15,Domestic,21727933,,,,,,,118,,,,45823,104277040,102923434,82654171,36654964,14
2022-10-15,Airport,22338,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-15,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-16,Domestic,21757595,,,,,,,121,,,,45870,104277847,102924305,82654171,36654964,14
2022-10-16,Airport,22341,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-16,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-17,Domestic,21772967,,,,,,,118,,,,45890,104278778,102925451,82755821,37202335,14
2022-10-17,Airport,22352,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-17,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-18,Domestic,21814973,,,,,,,116,,,,45946,104279856,102926679,82804939,37491208,23
2022-10-18,Airport,22358,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-18,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-19,Domestic,21858528,,,,,,,125,,,,46014,104281080,102927974,82845501,37726416,32
2022-10-19,Airport,22364,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-19,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-20,Domestic,21894638,,,,,,,113,,,,46085,104282143,102928965,82879746,37935829,50
2022-10-20,Airport,22370,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-20,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-21,Domestic,21926231,,,,,,,106,,,,46152,104284626,102931897,82911015,38135575,66
2022-10-21,Airport,22374,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-21,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-22,Domestic,21960404,,,,,,,107,,,,46230,104288431,102936495,82911015,38135575,66
2022-10-22,Airport,22375,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-22,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-23,Domestic,21991277,,,,,,,115,,,,46274,104289401,102938006,82911015,38135575,66
2022-10-23,Airport,22382,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-23,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-24,Domestic,22008129,,,,,,,115,,,,46309,104290552,102939378,83025397,38811358,2922
2022-10-24,Airport,22390,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-24,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-25,Domestic,22055832,,,,,,,118,,,,46347,104291665,102940836,83080114,39162859,5910
2022-10-25,Airport,22399,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-25,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-26,Domestic,22106126,,,,,,,123,,,,46414,104292876,102942243,83122565,39429954,13326
2022-10-26,Airport,22404,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-26,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-27,Domestic,22148863,,,,,,,120,,,,46485,104293989,102943663,83157550,39663285,23979
2022-10-27,Airport,22405,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-27,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-28,Domestic,22188117,,,,,,,121,,,,46536,104296776,102946930,83189704,39891174,41010
2022-10-28,Airport,22409,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-28,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-29,Domestic,22232640,,,,,,,129,,,,46594,104301468,102951609,83189704,39891174,41010
2022-10-29,Airport,22412,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-29,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-30,Domestic,22273251,,,,,,,128,,,,46636,104302750,102952842,83189704,39891174,41010
2022-10-30,Airport,22420,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-30,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-10-31,Domestic,22295592,,,,,,,129,,,,46659,104303849,102953421,83300373,40647317,109477
2022-10-31,Airport,22428,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-10-31,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-01,Domestic,22360872,,,,,,,136,,,,46711,104305275,102954319,83353543,41032961,161613
2022-11-01,Airport,22431,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-01,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-02,Domestic,22432840,,,,,,,141,,,,46781,104306326,102955330,83394310,41324039,245363
2022-11-02,Airport,22437,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-02,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-03,Domestic,22500313,,,,,,,146,,,,46850,104306730,102955587,83394310,41324039,245363
2022-11-03,Airport,22438,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-03,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-04,Domestic,22534377,,,,,,,161,,,,46909,104309915,102958041,83445393,41715681,387894
2022-11-04,Airport,22440,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-04,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-05,Domestic,22608547,,,,,,,162,,,,46981,104315781,102962460,83445393,41715681,387894
2022-11-05,Airport,22441,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-05,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-06,Domestic,22674944,,,,,,,170,,,,47027,104317581,102963265,83445393,41715681,387894
2022-11-06,Airport,22444,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-06,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-07,Domestic,22706566,,,,,,,174,,,,47069,104319202,102964261,83549369,42508809,734050
2022-11-07,Airport,22446,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-07,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-08,Domestic,22790250,,,,,,,176,,,,47139,104321304,102965379,83596484,42881038,968794
2022-11-08,Airport,22449,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-08,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-09,Domestic,22877660,,,,,,,177,,,,47236,104323829,102966621,83632588,43171006,1209736
2022-11-09,Airport,22452,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-09,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-10,Domestic,22956237,,,,,,,188,,,,47336,104325583,102967859,83664033,43417055,1445754
2022-11-10,Airport,22453,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-10,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-11,Domestic,23030330,,,,,,,210,,,,47417,104330400,102970593,83692323,43650943,1690480
2022-11-11,Airport,22458,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-11,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-12,Domestic,23109816,,,,,,,224,,,,47512,104337552,102974698,83692323,43650943,1690480
2022-11-12,Airport,22464,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-12,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-13,Domestic,23178710,,,,,,,232,,,,47579,104339411,102975806,83692323,43650943,1690480
2022-11-13,Airport,22469,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-13,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-14,Domestic,23216265,,,,,,,235,,,,47627,104341874,102976968,83786675,44424192,2353053
2022-11-14,Airport,22475,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-14,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-15,Domestic,23319094,,,,,,,257,,,,47715,104345418,102978202,83833371,44782537,2773607
2022-11-15,Airport,22478,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-15,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-16,Domestic,23426796,,,,,,,263,,,,47826,104348822,102979499,83868233,45060088,3174572
2022-11-16,Airport,22482,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-16,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-17,Domestic,23519801,,,,,,,258,,,,47959,104351970,102980643,83899898,45303376,3548946
2022-11-17,Airport,22482,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-17,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-18,Domestic,23604176,,,,,,,260,,,,48058,104358615,102983380,83926989,45527068,3920316
2022-11-18,Airport,22483,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-18,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-19,Domestic,23694063,,,,,,,261,,,,48159,104368801,102988296,83926989,45527068,3920316
2022-11-19,Airport,22486,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-19,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-20,Domestic,23771785,,,,,,,262,,,,48281,104371308,102989665,83926989,45527068,3920316
2022-11-20,Airport,22489,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-20,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-21,Domestic,23814209,,,,,,,259,,,,48338,104374876,102990899,84020828,46274718,4819338
2022-11-21,Airport,22492,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-21,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-22,Domestic,23935445,,,,,,,263,,,,48482,104380266,102992453,84063402,46606150,5363965
2022-11-22,Airport,22497,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-22,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-23,Domestic,24068806,,,,,,,266,,,,48642,104381343,102992841,84063402,46606150,5363965
2022-11-23,Airport,22498,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-23,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-24,Domestic,24128914,,,,,,,281,,,,48772,104385368,102993735,84113358,47010817,6019546
2022-11-24,Airport,22498,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-24,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-25,Domestic,24246754,,,,,,,295,,,,48872,104393825,102997064,84146896,47279767,6527827
2022-11-25,Airport,22501,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-25,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-26,Domestic,24372081,,,,,,,303,,,,49036,104404839,103003380,84146896,47279767,6527827
2022-11-26,Airport,22504,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-26,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-27,Domestic,24470557,,,,,,,308,,,,49178,104408333,103005448,84146896,47279767,6527827
2022-11-27,Airport,22511,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-27,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-28,Domestic,24519674,,,,,,,322,,,,49281,104412661,103007236,84241169,48021163,7635537
2022-11-28,Airport,22513,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-28,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-29,Domestic,24654770,,,,,,,334,,,,49434,104418690,103009368,84285145,48367351,8293872
2022-11-29,Airport,22518,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-29,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-11-30,Domestic,24793166,,,,,,,342,,,,49644,104423982,103012063,84320120,48632769,8889320
2022-11-30,Airport,22522,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-11-30,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-01,Domestic,24911367,,,,,,,339,,,,49826,104429018,103013589,84352261,48869795,9424162
2022-12-01,Airport,22533,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-01,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-02,Domestic,25021295,,,,,,,349,,,,50013,104438954,103017666,84379916,49084862,9936327
2022-12-02,Airport,22538,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-02,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-03,Domestic,25130886,,,,,,,341,,,,50193,104451961,103024483,84379916,49084862,9936327
2022-12-03,Airport,22541,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-03,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-04,Domestic,25220452,,,,,,,353,,,,50344,104456140,103026317,84379916,49084862,9936327
2022-12-04,Airport,22545,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-04,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-05,Domestic,25268073,,,,,,,348,,,,50461,104461167,103028621,84466239,49731177,11113040
2022-12-05,Airport,22559,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-05,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-06,Domestic,25405350,,,,,,,361,,,,50608,104467944,103031845,84505851,50027848,11799898
2022-12-06,Airport,22571,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-06,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-07,Domestic,25554733,,,,,,,346,,,,50819,104472236,103034885,84538165,50262577,12420524
2022-12-07,Airport,22574,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-07,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-08,Domestic,25687798,,,,,,,363,,,,51062,104474650,103037710,84567116,50475366,12982329
2022-12-08,Airport,22579,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-08,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-09,Domestic,25814888,,,,,,,378,,,,51290,104478771,103043806,84592445,50677599,13513062
2022-12-09,Airport,22584,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-09,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-10,Domestic,25950649,,,,,,,378,,,,51512,104483811,103053264,84592445,50677599,13513062
2022-12-10,Airport,22592,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-10,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-11,Domestic,26069823,,,,,,,386,,,,51702,104485110,103055574,84592445,50677599,13513062
2022-12-11,Airport,22598,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-11,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-12,Domestic,26132159,,,,,,,409,,,,51829,104486663,103058531,84684090,51325014,14701553
2022-12-12,Airport,22602,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-12,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-13,Domestic,26309153,,,,,,,431,,,,52043,104489170,103062843,84726045,51632832,15423013
2022-12-13,Airport,22604,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-13,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-14,Domestic,26499760,,,,,,,448,,,,52287,104492138,103064244,84759985,51870360,16070602
2022-12-14,Airport,22610,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-14,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-15,Domestic,26668251,,,,,,,461,,,,52564,104495327,103067595,84788498,52072621,16624715
2022-12-15,Airport,22615,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-15,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-16,Domestic,26821853,,,,,,,491,,,,52823,104501999,103075402,84815280,52271203,17155370
2022-12-16,Airport,22616,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-16,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
2022-12-17,Domestic,26980236,,,,,,,482,,,,53087,104511485,103086605,84815280,52271203,17155370
2022-12-17,Airport,22623,,,,,,,0,,,,8,0.0,0.0,0.0,,
2022-12-17,Returnee,0,,,,,,,0,,,,0,0.0,0.0,0.0,,
